"Tag Code","Mark File Name","Mark Data Project Code and Name","Mark Site Name","Mark Date MMDDYYYY","Release Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Mark Count"
"3DD.003D4940E1","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4940E3","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4940E8","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4940E9","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4940ED","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4940EF","JSW-2023-180-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/29/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/29/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4940F3","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4940F4","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4940F8","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4940FD","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4940FF","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D494104","JSW-2023-180-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/29/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/29/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D494105","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D49410D","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D494115","JSW-2023-180-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/29/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/29/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D49411F","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D494122","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D494123","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D494124","JSW-2023-180-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/29/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/29/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D494125","JSW-2023-181-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/30/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942BB","JSW-2023-173-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942C0","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942C1","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942C2","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942C8","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4942C9","JSW-2023-173-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4942CB","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942CC","JSW-2023-173-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4942CD","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942CE","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4942D0","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4942D7","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4942DA","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942DB","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942DC","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942DF","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942E0","JSW-2023-173-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942E5","JSW-2023-173-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942E7","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4942EA","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4942EC","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D4942EE","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942F5","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942F6","JSW-2023-171-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/20/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/20/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942F9","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D4942FA","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D494301","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D494302","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D494303","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D494306","JSW-2023-171-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/20/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/20/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D494309","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D49430E","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D494310","JSW-2023-173-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D494313","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D494315","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D494316","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D494318","JSW-2023-173-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/22/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D49431A","JSW-2023-172-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/21/2023","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D49444A","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D494453","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494455","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D494460","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494465","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D494467","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D49446C","JSW-2023-158-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/7/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/7/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494474","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D494475","JSW-2023-158-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/7/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/7/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D49447E","JSW-2023-158-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/7/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/7/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D494485","JSW-2023-158-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/7/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/7/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D494488","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D494489","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
